TimeLimit.truncated,actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,episode_success,grasp_reward,grasp_success,in_place_reward,labeled_feedback,near_object,obj_to_target,reward_learning_acc,step,success,total_feedback,true_episode_reward,true_episode_success,unscaled_reward,vlm_acc
1.0,1.603370357275009,-9.189486474990845,-4.0,0.3455398981571198,0.06163649065370418,-0.0008782918117940426,0.05429266269505024,0.9264654180407524,0.00047643458750098945,0.1791054912507534,0.5461598067879677,9.31800898361206,0.004796677707694471,21.75165867805481,13.0,-0.4401042320532724,0.0,9.884857147182533e-05,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.0,6500,0.0,0.0,2.6593130255420414,0.0,0.0010063158170206463,0.0
1.0,1.1318347040414811,-9.882032501220703,-4.0,0.3032927490472794,0.05909409088720525,-0.0008784422622993589,0.052654963925480844,0.8975942412614822,0.0004841867456561886,0.22850837238132954,0.5392159139513969,9.189404878616333,0.004963651417754591,21.872233152389526,14.0,-0.4401041970704682,0.0,9.610427080164676e-05,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.0,7000,0.0,0.0,1.413515683102623,0.0,0.0009980829150101106,0.0
1.0,0.5315246348269284,-10.94158925819397,-4.0,0.25738043296337126,0.05674844151825855,-0.0008782107515726238,0.05647960712760687,0.9873882756233215,0.00047869609465124086,1.7247726880311967,0.587054214656353,10.261680105686187,0.004974415231030435,22.473052978515625,15.0,-0.44010418868856505,0.0,3.540242323434645e-05,0.0,0.10642074005276768,0.0,0.0,0.6500680429132082,0.0,7500,0.0,0.0,2.5505463887552446,0.0,0.6918410176126929,0.0
1.0,0.5250090033113957,-12.602825830459595,-4.0,0.24707154726982117,0.05460872361989166,-0.0008779088372830302,0.05861198128014803,0.9611676217317581,0.0005207939444808289,0.8606588061451912,0.6147657250165939,10.080575271606445,0.0054615278849378225,22.784897327423096,16.0,-0.43395734211662784,0.0,0.00015596229191504747,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.0,8000,0.0,0.0,315.3757372561518,0.0,0.0011776569783503127,0.0
1.0,0.11212961926311255,-13.195775667190551,-4.0,0.2158277941197157,0.05241040506888557,-0.0008779813389992342,0.05625670285522938,0.9197317218780517,0.00043763855437282473,0.700594510793686,0.5958348532915115,9.74057865858078,0.004636132226791233,22.83859896659851,17.0,-0.44010420655831695,0.0,0.0004764180494374402,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.0,8500,0.0,0.0,0.9995354806629738,0.0,0.0021390242509174906,0.0
1.0,-1.0118198612034321,-13.960533920288086,-4.0,0.15148594205081461,0.050690463876614245,-0.0008781323543516919,0.0543655089661479,0.9090818415284156,0.00038124684692593294,0.976363458096981,0.5814719325304032,9.722287461280823,0.004078403030987829,23.155832767486572,18.0,-0.44010420073755085,0.0,0.0001927650383178251,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.0,9000,0.0,0.0,1.049165822236551,0.0,0.0012880652175586455,0.0
1.0,-1.2630371107459069,-14.884560470581055,-4.0,0.13445448456704617,0.04911171469564961,-0.0008782145717414096,0.05343480456620455,0.9394068001508713,0.00038337855561985636,1.228992923438549,0.5767964288592339,10.139412148475646,0.0041386586176231505,23.493093490600586,19.0,-0.4401044177939184,0.0,0.00016231123301170937,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.0,9500,0.0,0.0,0.8816935960430442,0.0,0.0011967038016402983,0.0
1.0,-1.4157278534173965,-15.77596515083313,-4.0,0.12286349004507065,0.04752651161291073,-0.000878369229962118,0.05206048235297203,0.8958064053058624,0.00031393130894866774,1.328984579563141,0.5670585695505143,9.757789956092834,0.003419962240383029,23.841514110565186,20.0,-0.4401041356031783,0.0,0.00023464508504206423,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.0,10000,0.0,0.0,0.7976297708506621,0.0,0.0014137053577313629,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.628950177669525,-0.28268251714110376,-4.0,0.29456660509109495,0.04444541333150733,-0.0012606366139370948,0.0,0.0,0.0,0.0014602837683050894,0.0,0.0,0.0,59.54066228866577,21.0,-0.4401043248362839,0.0,0.0016670380328709473,0.0,0.00010919540040079542,0.0,0.0,0.20166652647899955,0.96,10500,0.0,0.0,0.9593676294990591,0.0,0.005710884201218012,0.0
1.0,2.71145547246933,-0.41404774725437166,-4.0,0.280109045445919,0.04173638269481023,-0.001247377933235839,0.0,0.0,0.0,0.0003952506794012152,0.0,0.0,0.0,21.66939115524292,22.0,-0.6990894525079057,0.0,0.00031329154010419416,0.0,0.39884005726540794,25.0,0.0,0.06398390472818247,0.96,11000,1.0,40.0,2.821860102539816,0.0,2.593400246845464,0.0
1.0,2.7218690915107726,-0.5220744119882583,-4.0,0.265684432387352,0.03952553234923524,-0.0012299124200362713,0.0,0.0,0.0,0.0002694799684686586,0.0,0.0,0.0,21.676859855651855,23.0,-0.22743134167103563,1.0,0.0006296487418932275,0.0,0.00010919540040079542,25.0,0.0,0.20166652647899955,0.96,11500,0.0,40.0,1287.140936742168,1.0,0.002598716328284853,0.0
1.0,2.7250174350738527,-0.6257816615104675,-4.0,0.2527183649837971,0.037578911240101126,-0.0012237869694363326,0.0,0.0,0.0,0.00023308188153896482,0.0,0.0,0.0,22.217746019363403,24.0,-0.6990894100163132,0.0,0.00030121827083193036,0.0,0.0,25.0,0.0,0.33771980777111243,0.96,12000,0.0,40.0,3.3523391258083595,0.0,0.0009036548124957911,0.0
1.0,2.7256462688446046,-0.7234765892028808,-4.0,0.240800426363945,0.03580331048999542,-0.0011917794516775758,0.0,0.0,0.0,0.0002103147092857398,0.0,0.0,0.0,22.700600624084473,25.0,-0.2626911069237394,0.0,0.004191051660157837,0.0,0.11104486800045184,25.0,0.0,0.3971698360363507,0.96,12500,0.0,40.0,158.65212796347848,0.0,0.7343647969834105,0.0
1.0,2.7266151394844056,-0.8162891237735749,-4.0,0.22973326808214187,0.034152973634810284,-0.0011799019989557563,0.0,0.0,0.0,0.00019313030276680364,0.0,0.0,0.0,21.87808322906494,26.0,-0.22182954381310083,0.0,0.008538924868633977,0.0,0.00010919540040079542,25.0,0.0,0.20166652647899955,0.96,13000,0.0,40.0,333.86013449159094,0.0,0.0263265447085071,0.0
1.0,2.7278721184730528,-0.9054786125421525,-4.0,0.2193417564034462,0.03260195346033946,-0.001186737317359075,0.0,0.0,0.0,0.00017155721031303982,0.0,0.0,0.0,22.68903136253357,27.0,-0.6990897143259645,0.0,0.007265991342533002,0.0,0.00010919540040079542,25.0,0.0,0.20166652647899955,0.96,13500,0.0,40.0,12.915602882879734,0.0,0.022507744130204177,0.0
1.0,2.7294025926589964,-0.9905574244260787,-4.0,0.20952059477567672,0.031135061787228264,-0.0011950680986046792,0.0,0.0,0.0,0.00015266929887002335,0.0,0.0,0.0,22.51319646835327,28.0,-0.6990898374933749,0.0,0.0003461054437188202,0.0,0.00010919540040079542,25.0,0.0,0.20166652647899955,0.96,14000,0.0,40.0,7.286974604029943,0.0,0.0017480864337616308,0.0
1.0,2.7295941157341,-1.0669548828601838,-4.0,0.20015411505103112,0.029742396049736865,-0.0029033015323802827,0.0,0.0,0.0,0.00014114168357627933,0.0,0.0,0.0,37.697746992111206,29.0,-0.6990895863855258,0.0,0.0008212595357921466,0.0,0.00010919540040079542,25.0,0.0,0.20166652647899955,0.8680555555555555,14500,0.0,40.0,3.053987656851989,0.0,0.00317354870998161,0.0
1.0,2.7285511989593507,-1.1373487296104432,-4.0,0.19120546421408655,0.028416931324240224,-0.0028870932944118975,0.0,0.0,0.0,0.00014254852078738622,0.0,0.0,0.0,21.192950963974,30.0,-1.7012709146365523,0.0,0.0002962137594533773,0.0,0.0,48.0,0.0,0.6058096985537572,0.8680555555555555,15000,0.0,80.0,5.783253324643866,0.0,0.0008886412783601318,0.0
1.0,2.72878910779953,-1.2023838860988616,-4.0,0.1827119987308979,0.02715379137579242,-0.0028563686818815766,0.0,0.0,0.0,0.00012939552930765785,0.0,0.0,0.0,21.776971340179443,31.0,-0.4860516257686527,0.0,0.00417393645559006,0.0,0.00010919540040079542,48.0,0.0,0.20166652647899955,0.8680555555555555,15500,0.0,80.0,91.20197494331187,0.0,0.013231579469375351,0.0
1.0,2.7293299345970152,-1.2652691395282745,-4.0,0.1746151683628559,0.025948372933945675,-0.0028699766253121196,0.0,0.0,0.0,0.00012092303526878822,0.0,0.0,0.0,21.921979904174805,32.0,-1.7012705232482404,0.0,0.0019220595936061597,0.0,0.11512090408513051,48.0,0.0,0.26314532646325484,0.8680555555555555,16000,0.0,80.0,10.543903656623238,0.0,0.7540520553341669,0.0
1.0,2.7291243472099302,-1.322639329433441,-4.0,0.16686581841111184,0.02479757384259714,-0.0028634857605211437,0.0,0.0,0.0,0.00011211770633235573,0.0,0.0,0.0,21.77295470237732,33.0,-1.2462422982353019,0.0,0.0008829066375867957,0.0,0.00010919540040079542,48.0,0.0,0.20166652647899955,0.8680555555555555,16500,0.0,80.0,103.54737015501567,0.0,0.0033584900153655574,0.0
1.0,2.7299475178718566,-1.3765376601219177,-4.0,0.1594890316426754,0.023698386233016448,-0.0028588714133948086,0.0,0.0,0.0,0.00010440377340273699,0.0,0.0,0.0,21.919992685317993,34.0,-1.7012703998479992,0.0,0.0019385041162314255,0.0,0.3411640673689097,48.0,0.0,0.0702489285349417,0.8680555555555555,17000,0.0,80.0,9.23068262707279,0.0,2.2233819502466075,0.0
1.0,2.7297987718582153,-1.426222163438797,-4.0,0.15241884371638298,0.022648410973633005,-0.002845216423738748,0.0,0.0,0.0,0.00010144744671561057,0.0,0.0,0.0,22.516833066940308,35.0,-0.8912392355723568,1.0,0.0041529025138354525,0.0,0.00010919540040079542,48.0,0.0,0.20166652647899955,0.8680555555555555,17500,0.0,80.0,1650.4567607131546,1.0,0.013168477644111526,0.0
1.0,2.7309506883621215,-1.4734804344177246,-4.0,0.1456916183233261,0.02164502912269526,-0.0028607630794867875,0.0,0.0,0.0,9.288948324683588e-05,0.0,0.0,0.0,21.33233380317688,36.0,-1.7012703395448625,0.0,0.001542085285956167,0.0,0.00010919540040079542,48.0,0.0,0.20166652647899955,0.8680555555555555,18000,0.0,80.0,2.6469199096680622,0.0,0.005336025960473671,0.0
1.0,2.7300884141921995,-1.5089514486789704,-4.0,0.13922088956832887,0.020686332492830892,-0.007843071536161006,0.0,0.0,0.0,8.991428087756503e-05,0.0,0.0,0.0,40.74672818183899,37.0,-1.7012710277922451,0.0,0.0038036726182649845,0.0,0.00010919540040079542,48.0,0.0,0.20166652647899955,0.8611111111111112,18500,0.0,80.0,4.737843012196035,0.0,0.012120787957400122,0.0
1.0,2.730088786125183,-1.543308699607849,-4.0,0.133055656760931,0.01977027094100357,-0.007833661335520447,0.0,0.0,0.0,8.15959183164523e-05,0.0,0.0,0.0,22.6072895526886,38.0,-4.783865040168166,0.0,6.936845613743402e-05,0.0,0.0,72.0,0.0,0.47033401703997907,0.8611111111111112,19000,0.0,120.0,9.851759513256653,0.0,0.00020810536841230206,0.0
1.0,2.7290993995666506,-1.5755815706253051,-4.0,0.12714543269574644,0.018894863709994048,-0.007754439476877451,0.0,0.0,0.0,7.750805425894214e-05,0.0,0.0,0.0,22.439945697784424,39.0,-1.47421355707138,0.0,0.004333719524018068,0.0,0.00010919540040079542,72.0,0.0,0.20166652647899955,0.8611111111111112,19500,0.0,120.0,38.97132835257342,0.0,0.013710928674659374,0.0
1.0,2.7295556888580323,-1.6022331802845,-4.0,0.12152413040399551,0.01805825685840161,-0.007739328376017511,0.0,0.0,0.0,7.841062326770043e-05,0.0,0.0,0.0,21.35041642189026,40.0,-4.78386231418699,0.0,0.0002681245218078779,0.0,0.0,72.0,0.0,0.4536822241662909,0.8611111111111112,20000,0.0,120.0,4.053735581053444,0.0,0.0008043735654236336,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.0,100.0,0.0,0.0
1.0,2.729435932636261,-1.6254600191116333,-4.0,0.11614134192466735,0.017258668438567888,-0.0076585347624495625,0.0,0.0,0.0,7.624300759925973e-05,0.0,0.0,0.0,48.92027950286865,41.0,-0.7687829323190627,0.0,0.0019198347584107281,0.0,0.00010919540040079542,72.0,0.0,0.20166652647899955,0.8611111111111112,20500,0.0,120.0,173.92320577087997,0.0,0.006469274377837355,0.0
1.0,2.7290189995765686,-1.6465207901000976,-4.0,0.11099222168326378,0.016494578667612003,-0.007607144257985056,0.0,0.0,0.0,6.893677770131035e-05,0.0,0.0,0.0,21.883379697799683,42.0,-4.783862774260342,0.0,0.0003456275761188772,0.0,0.1046135192281344,72.0,0.0,0.6827320040005355,0.8611111111111112,21000,0.0,120.0,4.549153294374607,0.0,0.6810247577112303,0.0
1.0,2.729536657333374,-1.664403208732605,-4.0,0.10608603478968144,0.015764231113708373,-0.007546489791013301,0.0,0.0,0.0,6.778555344499182e-05,0.0,0.0,0.0,21.984283447265625,43.0,-0.3868116534199544,0.0,0.0007468600875351446,0.0,0.00010919540040079542,72.0,0.0,0.20166652647899955,0.8611111111111112,21500,0.0,120.0,310.67909639385084,0.0,0.002950350365210604,0.0
1.0,2.729218165397644,-1.68123100399971,-4.0,0.1013840909898281,0.0150662331691727,-0.007597800158895552,0.0,0.0,0.0,6.16444843399222e-05,0.0,0.0,0.0,22.38207697868347,44.0,-4.78386199939996,0.0,0.006392465179745335,0.0,0.00010919540040079542,72.0,0.0,0.20166652647899955,0.8611111111111112,22000,0.0,120.0,5.501979382981276,0.0,0.019887165641841172,0.0
1.0,2.730151517868042,-1.6709361000061036,-4.0,0.09690842293202877,0.014399138701084394,-0.023211447786539795,0.0,0.0,0.0,8.174162328214152e-05,0.0,0.0,0.0,45.96932816505432,45.0,-4.783863356336951,0.0,0.015145313475648556,0.0,0.04514691952792237,72.0,0.0,0.42736231549293136,0.8368055555555557,22500,0.0,120.0,9.714730878294729,0.0,0.33889091735844107,0.0
1.0,2.7289249567985534,-1.6641276009082795,-4.0,0.09260068288445472,0.013761618280243164,-0.02318452253565192,0.0,0.0,0.0,5.217739830186474e-05,0.0,0.0,0.0,20.88677453994751,46.0,-9.338334174506599,0.0,0.0025601440175586155,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8368055555555557,23000,0.0,160.0,59.51579671081334,0.0,0.008390202155281017,0.0
1.0,2.730065520763397,-1.6555038533210755,-4.0,0.08851562857627869,0.013152251336833785,-0.023278906378895046,0.0,0.0,0.0,4.90792301025067e-05,0.0,0.0,0.0,22.196948051452637,47.0,-14.107066551223397,0.0,0.0012576934744009927,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8368055555555557,23500,0.0,160.0,9.061366106789547,0.0,0.004482850525808149,0.0
1.0,2.7297082319259642,-1.6449879157543181,-4.0,0.0845918561667204,0.012569888493662999,-0.023361997853964568,0.0,0.0,0.0,4.931270260203746e-05,0.0,0.0,0.0,21.80452537536621,48.0,-14.107068188488483,0.0,0.0019570357121503376,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8368055555555557,24000,0.0,160.0,4.338279485120144,0.0,0.006580877239056183,0.0
1.0,2.7293907046318053,-1.631970273733139,-4.0,0.08084269370138646,0.012013353761575194,-0.023336991921067238,0.0,0.0,0.0,5.0259965890290914e-05,0.0,0.0,0.0,22.06078863143921,49.0,-14.107065035030246,0.0,0.0025910049621969077,0.0,0.06476638337959473,96.0,0.0,0.5119381580728029,0.8368055555555557,24500,0.0,160.0,4.639528337795534,0.0,0.42875450685395644,0.0
1.0,2.728859673976898,-1.6177417991161347,-4.0,0.07725736363232136,0.011481492574628209,-0.02305440789833665,0.0,0.0,0.0,5.041338634691783e-05,0.0,0.0,0.0,21.528141736984253,50.0,-4.472066225018352,0.0,0.004237234358450092,0.0,0.4899611818425256,96.0,0.0,0.061690920230835396,0.8368055555555557,25000,1.0,160.0,139.9404942790595,0.0,3.1974593850517667,0.0
1.0,2.729280987262726,-1.6052416234016418,-4.0,0.07384140554070473,0.010973147094662726,-0.02285710421577096,0.0,0.0,0.0,5.035784786377917e-05,0.0,0.0,0.0,22.217799186706543,51.0,-7.035697851795703,1.0,0.0005713262076963907,0.0,0.5079077562388464,96.0,0.0,0.059039123038364394,0.8368055555555557,25500,1.0,160.0,1075.6978171146843,1.0,3.303114394175591,0.0
1.0,2.7282870740890504,-1.5926074194908142,-4.0,0.07056171430647373,0.010487331870717738,-0.022513363093137742,0.0,0.0,0.0,5.266192278213566e-05,0.0,0.0,0.0,21.143977880477905,52.0,-3.1079358716760908,1.0,0.0005679237307615538,0.0,1.0,96.0,0.0,0.032496341664186815,0.8368055555555557,26000,1.0,160.0,737.711237363063,1.0,10.0,0.0
1.0,2.7264164514541624,-1.5242192211151122,-4.0,0.06741937014460564,0.01002307148332943,-0.054188701219856736,0.0,0.0,0.0,0.00014107969660835806,0.0,0.0,0.0,49.218300104141235,53.0,-6.033612195868045,1.0,0.0004080930752849696,0.0,0.13475624516016008,96.0,0.0,0.16037468062212182,0.8402777777777778,26500,0.0,160.0,2078.2702332687936,1.0,0.8771398727668954,0.0
1.0,2.7247245807647706,-1.4679414110183715,-4.0,0.06441908413171768,0.009579432230779165,-0.054099484756588934,0.0,0.0,0.0,6.4850731556362e-05,0.0,0.0,0.0,21.55364465713501,54.0,-17.717410180717707,0.0,0.0009745083324043721,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8402777777777778,27000,0.0,200.0,291.7301348542569,0.0,0.0036332950998182864,0.0
1.0,2.724663438796997,-1.4091061518192292,-4.0,0.06156715240329504,0.009155432165430941,-0.054316355004906655,0.0,0.0,0.0,6.756091937131714e-05,0.0,0.0,0.0,21.678575038909912,55.0,-34.19957550615072,0.0,0.0005948711373218123,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8402777777777778,27500,0.0,200.0,2.4274701774271414,0.0,0.0024943835145706072,0.0
1.0,2.722154291629791,-1.3484735629558564,-4.0,0.058820179998874664,0.008750192475970286,-0.05459380549937486,0.0,0.0,0.0,7.085337136959424e-05,0.0,0.0,0.0,21.78683352470398,56.0,-34.19957374036312,0.0,0.0010053046729530466,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8402777777777778,28000,0.0,200.0,3.8643395914603254,0.0,0.00372568412146431,0.0
1.0,2.722400598526001,-1.2902237408161163,-4.0,0.05621880833059549,0.00836290096798982,-0.054389365911483765,0.0,0.0,0.0,8.43898167804582e-05,0.0,0.0,0.0,21.75163960456848,57.0,-34.1995674520731,0.0,0.013098516377527927,0.0,0.0,96.0,0.0,0.1761652258233174,0.8402777777777778,28500,0.0,200.0,7.004543226292316,0.0,0.039295549132583776,0.0
1.0,2.7184083933830263,-1.2319458787441253,-4.0,0.05369886692613363,0.007992776236763127,-0.05401854300498962,0.0,0.0,0.0,0.000126112668265705,0.0,0.0,0.0,21.615520477294922,58.0,-8.427722809331499,0.0,0.00010582100580918739,0.0,0.0,96.0,0.0,0.6459593841446081,0.8402777777777778,29000,0.0,200.0,163.92664503605775,0.0,0.00031746301742756214,0.0
1.0,2.7161253995895387,-1.1784881477355957,-4.0,0.051305388368666174,0.007639115654077978,-0.05344271435588598,0.0,0.0,0.0,0.00012031638159533032,0.0,0.0,0.0,21.40114688873291,59.0,-13.930661615941062,0.0,5.926490009890884e-05,0.0,0.10713983344402563,96.0,0.0,0.5847470699817561,0.8402777777777778,29500,0.0,200.0,103.86599506925478,0.0,0.6965867120864634,0.0
1.0,2.712729318141937,-1.1225926225185394,-4.0,0.04901065819710493,0.007301143060044399,-0.05319810763001442,0.0,0.0,0.0,0.00012370523079152917,0.0,0.0,0.0,21.3260657787323,60.0,-9.66962797382439,0.0,0.0003109834223958954,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8402777777777778,30000,0.0,200.0,65.80297559794032,0.0,0.0016427203697928563,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.0,100.0,0.0,0.0
1.0,2.693929046154022,-0.9541409715414048,-4.0,0.04671330020576715,0.00697845101141987,-0.10889479340612888,0.0,0.0,0.0,0.0006812268775393022,0.0,0.0,0.0,77.3450882434845,61.0,-34.19958310574293,0.0,0.010753797064504125,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8263888888888888,30500,0.0,200.0,5.433949593702735,0.0,0.032971161296117546,0.0
1.0,2.6820089950561523,-0.8239085912704468,-4.0,0.044571595713496205,0.006670323200341052,-0.10864281043410301,0.0,0.0,0.0,0.0002249348491895944,0.0,0.0,0.0,18.281677961349487,62.0,-72.59990440309048,0.0,0.00019977587155197378,0.0,0.10141578000558392,96.0,0.0,0.7892646877443821,0.8263888888888888,31000,0.0,240.0,4.246086555401259,0.0,0.6598018976509514,0.0
1.0,2.6746763286590576,-0.6983916025161743,-4.0,0.042557281240820886,0.006375902868865105,-0.1081383974403143,0.0,0.0,0.0,0.00026911400916287677,0.0,0.0,0.0,18.459373950958252,63.0,-15.554007191210985,0.0,0.0006896984610867664,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8263888888888888,31500,0.0,240.0,258.40118183067165,0.0,0.0027788654858654695,0.0
1.0,2.665451056480408,-0.5654262487888336,-4.0,0.040622140198946,0.006094405356847056,-0.10873590973019599,0.0,0.0,0.0,0.000330710430192994,0.0,0.0,0.0,18.752052307128906,64.0,-72.59988959133625,0.0,0.0005532512519566419,0.0,0.00010919540040079542,96.0,0.0,0.20166652647899955,0.8263888888888888,32000,0.0,240.0,5.263813241178224,0.0,0.002369523858475096,0.0
1.0,2.6602642273902894,-0.4386193293333054,-4.0,0.03879811868071556,0.005825264366131423,-0.10869985137879848,0.0,0.0,0.0,0.0004030564620043151,0.0,0.0,0.0,18.43373990058899,65.0,-72.59987869858742,0.0,0.001754470968401355,0.0,0.3866168760295026,96.0,0.0,0.0652870214035015,0.8263888888888888,32500,1.0,240.0,3.192913332475477,0.0,2.518273107096971,0.0
